"TIME_PERIOD","LASTNAME","GDEKT","RANG_KT","VALUE","OBS_STATUS"
"2021","Son","BE","13297","7","A"
"2021","Sopranetti","BE","13297","7","A"
"2021","Soutullo","BE","13297","7","A"
"2021","Spadaro","BE","13297","7","A"
"2021","Spaggiari","BE","13297","7","A"
"2021","Spari","BE","13297","7","A"
"2021","Spasova","BE","13297","7","A"
"2021","Sperl","BE","13297","7","A"
"2021","Speroni","BE","13297","7","A"
"2021","Sperti","BE","13297","7","A"
"2021","Spiegelberg","BE","13297","7","A"
"2021","Spilker","BE","13297","7","A"
"2021","Spitzer","BE","13297","7","A"
"2021","Spozio","BE","13297","7","A"
"2021","Sproll","BE","13297","7","A"
"2021","Späh","BE","13297","7","A"
"2021","Sres","BE","13297","7","A"
"2021","Stafai","BE","13297","7","A"
"2021","Stahlberg","BE","13297","7","A"
"2021","Stajkovic","BE","13297","7","A"
"2021","Stan","BE","13297","7","A"
"2021","Stanisavljevic","BE","13297","7","A"
"2021","Stanojlovic","BE","13297","7","A"
"2021","Starovlah","BE","13297","7","A"
"2021","Stavrev","BE","13297","7","A"
"2021","Stefania","BE","13297","7","A"
"2021","Stefanini","BE","13297","7","A"
"2021","Stefanski","BE","13297","7","A"
"2021","Steffens","BE","13297","7","A"
"2021","Stehlé","BE","13297","7","A"
"2021","Steimann","BE","13297","7","A"
"2021","Steinbacher","BE","13297","7","A"
"2021","Stepan","BE","13297","7","A"
"2021","Stephens","BE","13297","7","A"
"2021","Stevens","BE","13297","7","A"
"2021","Stilli","BE","13297","7","A"
"2021","Stockfleth","BE","13297","7","A"
"2021","Stoica","BE","13297","7","A"
"2021","Storch","BE","13297","7","A"
"2021","Stork","BE","13297","7","A"
"2021","Storni","BE","13297","7","A"
"2021","Stosic","BE","13297","7","A"
"2021","Stouthandel","BE","13297","7","A"
"2021","Stragapede","BE","13297","7","A"
"2021","Strammiello","BE","13297","7","A"
"2021","Stranner","BE","13297","7","A"
"2021","Stranzinger","BE","13297","7","A"
"2021","Strazzer","BE","13297","7","A"
"2021","Strehl","BE","13297","7","A"
"2021","Streitmatter","BE","13297","7","A"
"2021","Streubel","BE","13297","7","A"
"2021","Strohmeier","BE","13297","7","A"
"2021","Strugger","BE","13297","7","A"
"2021","Ströbel","BE","13297","7","A"
"2021","Ströhle","BE","13297","7","A"
"2021","Strömberg","BE","13297","7","A"
"2021","Stupan","BE","13297","7","A"
"2021","Stüdi","BE","13297","7","A"
"2021","Subaykan","BE","13297","7","A"
"2021","Sula","BE","13297","7","A"
"2021","Suli","BE","13297","7","A"
"2021","Sulja","BE","13297","7","A"
"2021","Sultana","BE","13297","7","A"
"2021","Sulzberger","BE","13297","7","A"
"2021","Sumaj","BE","13297","7","A"
"2021","Sunday","BE","13297","7","A"
"2021","Sunna","BE","13297","7","A"
"2021","Suntharam","BE","13297","7","A"
"2021","Sunthareswaran","BE","13297","7","A"
"2021","Suppa","BE","13297","7","A"
"2021","Surer","BE","13297","7","A"
"2021","Svraka","BE","13297","7","A"
"2021","Swampillai","BE","13297","7","A"
"2021","Syka","BE","13297","7","A"
"2021","Szöcs","BE","13297","7","A"
"2021","Sänger","BE","13297","7","A"
"2021","Tabaku","BE","13297","7","A"
"2021","Tackmann","BE","13297","7","A"
"2021","Tagirov","BE","13297","7","A"
"2021","Tahar","BE","13297","7","A"
"2021","Tamburini","BE","13297","7","A"
"2021","Tami","BE","13297","7","A"
"2021","Tamo","BE","13297","7","A"
"2021","Tanko","BE","13297","7","A"
"2021","Tannhäuser","BE","13297","7","A"
"2021","Tarkan","BE","13297","7","A"
"2021","Tashitsang","BE","13297","7","A"
"2021","Tasyurdu","BE","13297","7","A"
"2021","Tatar","BE","13297","7","A"
"2021","Tateo","BE","13297","7","A"
"2021","Tatli","BE","13297","7","A"
"2021","Tavernini","BE","13297","7","A"
"2021","Tawil","BE","13297","7","A"
"2021","Taïnasti","BE","13297","7","A"
"2021","Tedros","BE","13297","7","A"
"2021","Tek","BE","13297","7","A"
"2021","Tekinerdogan","BE","13297","7","A"
"2021","Teklehaimanot","BE","13297","7","A"
"2021","Teklesenbet","BE","13297","7","A"
"2021","Teles","BE","13297","7","A"
"2021","Teller","BE","13297","7","A"
"2021","Temperli","BE","13297","7","A"
"2021","Termenon","BE","13297","7","A"
"2021","Terzaroli","BE","13297","7","A"
"2021","Thanapalan","BE","13297","7","A"
"2021","Thanikasalam","BE","13297","7","A"
"2021","Thelen","BE","13297","7","A"
"2021","Thie","BE","13297","7","A"
"2021","Thierry","BE","13297","7","A"
"2021","Thierwächter","BE","13297","7","A"
"2021","Thileepan","BE","13297","7","A"
"2021","Thirubagaran","BE","13297","7","A"
"2021","Thurian","BE","13297","7","A"
"2021","Tijani","BE","13297","7","A"
"2021","Timmers","BE","13297","7","A"
"2021","Timoteo","BE","13297","7","A"
"2021","Titelius","BE","13297","7","A"
"2021","Titi","BE","13297","7","A"
"2021","Tlach","BE","13297","7","A"
"2021","Tock","BE","13297","7","A"
"2021","Toggwiler","BE","13297","7","A"
"2021","Toledo","BE","13297","7","A"
"2021","Tommasi","BE","13297","7","A"
"2021","Topallaj","BE","13297","7","A"
"2021","Topalovic","BE","13297","7","A"
"2021","Tornare","BE","13297","7","A"
"2021","Toromanovic","BE","13297","7","A"
"2021","Tortora","BE","13297","7","A"
"2021","Toskaj","BE","13297","7","A"
"2021","Tosuni","BE","13297","7","A"
"2021","Toto","BE","13297","7","A"
"2021","Trapp","BE","13297","7","A"
"2021","Trendafilov","BE","13297","7","A"
"2021","Trenkel","BE","13297","7","A"
"2021","Tretola","BE","13297","7","A"
"2021","Trgovac","BE","13297","7","A"
"2021","Triet","BE","13297","7","A"
"2021","Trignani","BE","13297","7","A"
"2021","Triozzi","BE","13297","7","A"
"2021","Tritt","BE","13297","7","A"
"2021","Trivigno","BE","13297","7","A"
"2021","Troia","BE","13297","7","A"
"2021","Troicher","BE","13297","7","A"
"2021","Trommer","BE","13297","7","A"
"2021","Truisi","BE","13297","7","A"
"2021","Trunzo","BE","13297","7","A"
"2021","Trusch","BE","13297","7","A"
"2021","Trächsel","BE","13297","7","A"
"2021","Trüeb","BE","13297","7","A"
"2021","Trütsch","BE","13297","7","A"
"2021","Tsan","BE","13297","7","A"
"2021","Tschanen","BE","13297","7","A"
"2021","Tubio","BE","13297","7","A"
"2021","Tunadagi","BE","13297","7","A"
"2021","Tunez","BE","13297","7","A"
"2021","Tursi","BE","13297","7","A"
"2021","Turzo","BE","13297","7","A"
"2021","Tutsch","BE","13297","7","A"
"2021","Tuveri","BE","13297","7","A"
"2021","Tuzlak","BE","13297","7","A"
"2021","Tzouros","BE","13297","7","A"
"2021","Tütsch","BE","13297","7","A"
"2021","Ubezio","BE","13297","7","A"
"2021","Uche","BE","13297","7","A"
"2021","Udemba","BE","13297","7","A"
"2021","Udovicic","BE","13297","7","A"
"2021","Umiker","BE","13297","7","A"
"2021","Uthayarajah","BE","13297","7","A"
"2021","Utzinger","BE","13297","7","A"
"2021","Vaira","BE","13297","7","A"
"2021","Vajda","BE","13297","7","A"
"2021","Vajeekaran","BE","13297","7","A"
"2021","Valgoi","BE","13297","7","A"
"2021","Valjarevic","BE","13297","7","A"
"2021","Valladares","BE","13297","7","A"
"2021","Valério","BE","13297","7","A"
"2021","van Baalen","BE","13297","7","A"
"2021","van der Wee","BE","13297","7","A"
"2021","van Egmond","BE","13297","7","A"
"2021","van Loon","BE","13297","7","A"
"2021","van Minnen","BE","13297","7","A"
"2021","Vanzin","BE","13297","7","A"
"2021","Varalungovic","BE","13297","7","A"
"2021","Varano","BE","13297","7","A"
"2021","Varley","BE","13297","7","A"
"2021","Varli","BE","13297","7","A"
"2021","Vasilescu","BE","13297","7","A"
"2021","Vasques","BE","13297","7","A"
"2021","Vaudroz","BE","13297","7","A"
"2021","Vayaahpooree","BE","13297","7","A"
"2021","Velauthapillai","BE","13297","7","A"
"2021","Velmurugan","BE","13297","7","A"
"2021","Velmurugu","BE","13297","7","A"
"2021","Venancio","BE","13297","7","A"
"2021","Venticinque","BE","13297","7","A"
"2021","Venuti","BE","13297","7","A"
"2021","Venâncio","BE","13297","7","A"
"2021","Verasingam","BE","13297","7","A"
"2021","Verbeek","BE","13297","7","A"
"2021","Verbicaro","BE","13297","7","A"
"2021","Verdes","BE","13297","7","A"
"2021","Vergallo","BE","13297","7","A"
"2021","Veron","BE","13297","7","A"
"2021","Vescio","BE","13297","7","A"
"2021","Vicini","BE","13297","7","A"
"2021","Victor","BE","13297","7","A"
"2021","Vier","BE","13297","7","A"
"2021","Vigo","BE","13297","7","A"
"2021","Vijayakanthan","BE","13297","7","A"
"2021","Vijayakumaran","BE","13297","7","A"
"2021","Villemin","BE","13297","7","A"
"2021","Villinger","BE","13297","7","A"
"2021","Vilvaratnam","BE","13297","7","A"
"2021","Vinciguerra","BE","13297","7","A"
"2021","Vincze","BE","13297","7","A"
"2021","Violano","BE","13297","7","A"
"2021","Violi","BE","13297","7","A"
"2021","Vionnet","BE","13297","7","A"
"2021","Virchaux","BE","13297","7","A"
"2021","Vitello","BE","13297","7","A"
"2021","Vitis","BE","13297","7","A"
"2021","Vitti","BE","13297","7","A"
"2021","Vivas","BE","13297","7","A"
"2021","Vivekanantharajah","BE","13297","7","A"
"2021","Vlad","BE","13297","7","A"
"2021","Vlcek","BE","13297","7","A"
"2021","Vllasalija","BE","13297","7","A"
"2021","Voegeli","BE","13297","7","A"
"2021","Vom Berg","BE","13297","7","A"
"2021","von Greyerz","BE","13297","7","A"
"2021","von Haller","BE","13297","7","A"
"2021","von Sachsen-Coburg","BE","13297","7","A"
"2021","von Schulthess","BE","13297","7","A"
"2021","Voney","BE","13297","7","A"
"2021","Vorderegger","BE","13297","7","A"
"2021","Vuadens","BE","13297","7","A"
"2021","Vucenovic","BE","13297","7","A"
"2021","Vöhringer","BE","13297","7","A"
"2021","Vörös","BE","13297","7","A"
"2021","Wahab","BE","13297","7","A"
"2021","Wahba","BE","13297","7","A"
"2021","Waldraff","BE","13297","7","A"
"2021","Waltenspühl","BE","13297","7","A"
"2021","Wanger","BE","13297","7","A"
"2021","Wangler","BE","13297","7","A"
"2021","Wassermann","BE","13297","7","A"
"2021","Webering","BE","13297","7","A"
"2021","Weger","BE","13297","7","A"
"2021","Wehder","BE","13297","7","A"
"2021","Weinert","BE","13297","7","A"
"2021","Weiser","BE","13297","7","A"
"2021","Weldeghebriel","BE","13297","7","A"
"2021","Weldemichael","BE","13297","7","A"
"2021","Weltner","BE","13297","7","A"
"2021","Wendling","BE","13297","7","A"
"2021","Werth","BE","13297","7","A"
"2021","Werz","BE","13297","7","A"
"2021","Westerhoff","BE","13297","7","A"
"2021","Weyrich","BE","13297","7","A"
"2021","Wich","BE","13297","7","A"
"2021","Wieladt","BE","13297","7","A"
"2021","Wiemann","BE","13297","7","A"
"2021","Willis","BE","13297","7","A"
"2021","Willisch","BE","13297","7","A"
"2021","Wills","BE","13297","7","A"
"2021","Winfield","BE","13297","7","A"
"2021","Winkenbach","BE","13297","7","A"
"2021","Wintenberger","BE","13297","7","A"
"2021","Winterle","BE","13297","7","A"
"2021","Wirthlin","BE","13297","7","A"
"2021","Wittchen","BE","13297","7","A"
"2021","Witzke","BE","13297","7","A"
"2021","Wnuk","BE","13297","7","A"
"2021","Wohlfahrt","BE","13297","7","A"
"2021","Wojacek","BE","13297","7","A"
"2021","Woldemariam","BE","13297","7","A"
"2021","Wolfgramm","BE","13297","7","A"
"2021","Wolters","BE","13297","7","A"
"2021","Worbs","BE","13297","7","A"
"2021","Währy","BE","13297","7","A"
"2021","Wöcke","BE","13297","7","A"
"2021","Wörner","BE","13297","7","A"
"2021","Wülfert","BE","13297","7","A"
"2021","Wütschner","BE","13297","7","A"
"2021","Xhaferi","BE","13297","7","A"
"2021","Yahiaoui","BE","13297","7","A"
"2021","Yakisan","BE","13297","7","A"
"2021","Yaméogo","BE","13297","7","A"
"2021","Yanev","BE","13297","7","A"
"2021","Yap","BE","13297","7","A"
"2021","Yaqubi","BE","13297","7","A"
"2021","Yasin","BE","13297","7","A"
"2021","Yazgan","BE","13297","7","A"
"2021","Yousefi","BE","13297","7","A"
"2021","Yulianto","BE","13297","7","A"
"2021","Yussef","BE","13297","7","A"
"2021","Yürekkirmaz","BE","13297","7","A"
"2021","Z'brun","BE","13297","7","A"
"2021","Zahradnik","BE","13297","7","A"
"2021","Zahran","BE","13297","7","A"
"2021","Zaid","BE","13297","7","A"
"2021","Zamberletti","BE","13297","7","A"
"2021","Zaskoku","BE","13297","7","A"
"2021","Zavagnin","BE","13297","7","A"
"2021","Zdiri","BE","13297","7","A"
"2021","Zejneli","BE","13297","7","A"
"2021","Zekjiroski","BE","13297","7","A"
"2021","Zengi","BE","13297","7","A"
"2021","Zenker","BE","13297","7","A"
"2021","Zerey","BE","13297","7","A"
"2021","Zerezghi","BE","13297","7","A"
"2021","Zewki","BE","13297","7","A"
"2021","Ziati","BE","13297","7","A"
"2021","Zinke","BE","13297","7","A"
"2021","Zinni","BE","13297","7","A"
"2021","Ziska","BE","13297","7","A"
"2021","Zivotic","BE","13297","7","A"
"2021","Zizek","BE","13297","7","A"
"2021","Zlatanova","BE","13297","7","A"
"2021","Zloczower","BE","13297","7","A"
"2021","Znoj","BE","13297","7","A"
"2021","Zogjani","BE","13297","7","A"
"2021","Zolliker","BE","13297","7","A"
"2021","Zomer","BE","13297","7","A"
"2021","Zrakic","BE","13297","7","A"
"2021","Zschaler","BE","13297","7","A"
"2021","Zubiria","BE","13297","7","A"
"2021","Zukowski","BE","13297","7","A"
"2021","Zulfija","BE","13297","7","A"
"2021","Zullo","BE","13297","7","A"
"2021","Zuraw","BE","13297","7","A"
"2021","Zwingli","BE","13297","7","A"
"2021","Zyberaj","BE","13297","7","A"
"2021","Çimenoglu","BE","13297","7","A"
"2021","Ðukic","BE","13297","7","A"
"2021","Özdamar","BE","13297","7","A"
"2021","Özkaynak","BE","13297","7","A"
"2021","Ürküp","BE","13297","7","A"
"2021","Abassy","BE","15334","6","A"
"2021","Abate","BE","15334","6","A"
"2021","Abdalrahman","BE","15334","6","A"
"2021","Abderrahmane","BE","15334","6","A"
"2021","Abdija","BE","15334","6","A"
"2021","Abdoul","BE","15334","6","A"
"2021","Abdulaahi","BE","15334","6","A"
"2021","Abdulbaki","BE","15334","6","A"
"2021","Abdule","BE","15334","6","A"
"2021","Abdulhadi","BE","15334","6","A"
"2021","Abdulle","BE","15334","6","A"
"2021","Abdulrhman","BE","15334","6","A"
"2021","Abdurahimi","BE","15334","6","A"
"2021","Abedini","BE","15334","6","A"
"2021","Abella","BE","15334","6","A"
"2021","Abrahaley","BE","15334","6","A"
"2021","Abrehe","BE","15334","6","A"
"2021","Abril","BE","15334","6","A"
"2021","Abu Baker","BE","15334","6","A"
"2021","Acat","BE","15334","6","A"
"2021","Acero","BE","15334","6","A"
"2021","Aceto","BE","15334","6","A"
"2021","Achenbach","BE","15334","6","A"
"2021","Acher","BE","15334","6","A"
"2021","Ademovski","BE","15334","6","A"
"2021","Ader","BE","15334","6","A"
"2021","Adilji","BE","15334","6","A"
"2021","Adimari","BE","15334","6","A"
"2021","Adjovi","BE","15334","6","A"
"2021","Afangbom","BE","15334","6","A"
"2021","Afrax","BE","15334","6","A"
"2021","Aga","BE","15334","6","A"
"2021","Agarwal","BE","15334","6","A"
"2021","Agca","BE","15334","6","A"
"2021","Agelli","BE","15334","6","A"
"2021","Agrebi","BE","15334","6","A"
"2021","Agudelo","BE","15334","6","A"
"2021","Agyeman","BE","15334","6","A"
"2021","Ahrenkiel","BE","15334","6","A"
"2021","Aichele","BE","15334","6","A"
"2021","Ainkaran","BE","15334","6","A"
"2021","Aisics","BE","15334","6","A"
"2021","Ajanthan","BE","15334","6","A"
"2021","Akay","BE","15334","6","A"
"2021","Akcasayar","BE","15334","6","A"
"2021","Akduman","BE","15334","6","A"
"2021","Akin","BE","15334","6","A"
"2021","Aklilu","BE","15334","6","A"
"2021","Akra","BE","15334","6","A"
"2021","Akyürek","BE","15334","6","A"
"2021","Al Ahmad","BE","15334","6","A"
"2021","Al Housein","BE","15334","6","A"
"2021","Al Kerdi","BE","15334","6","A"
"2021","Al Mohamed","BE","15334","6","A"
"2021","Al Shaham","BE","15334","6","A"
"2021","Al-Kaabi","BE","15334","6","A"
"2021","Alagathurai","BE","15334","6","A"
"2021","Alagia","BE","15334","6","A"
"2021","Albayrak","BE","15334","6","A"
"2021","Alberucci","BE","15334","6","A"
"2021","Albiker","BE","15334","6","A"
"2021","Alenquer","BE","15334","6","A"
"2021","Alesi","BE","15334","6","A"
"2021","Alessio","BE","15334","6","A"
"2021","Alhasan","BE","15334","6","A"
"2021","Alhowaish","BE","15334","6","A"
"2021","Ali Ahmed","BE","15334","6","A"
"2021","Ali Umar","BE","15334","6","A"
"2021","Alibasic","BE","15334","6","A"
"2021","Alissa","BE","15334","6","A"
"2021","Aljinovic","BE","15334","6","A"
"2021","Alkeelani","BE","15334","6","A"
"2021","Alku","BE","15334","6","A"
"2021","Allaf","BE","15334","6","A"
"2021","Allenberg","BE","15334","6","A"
"2021","Allisson","BE","15334","6","A"
"2021","Aloisio","BE","15334","6","A"
"2021","Alshebli","BE","15334","6","A"
"2021","Altenburg","BE","15334","6","A"
"2021","Alther","BE","15334","6","A"
"2021","Altieri","BE","15334","6","A"
"2021","Altumbabic","BE","15334","6","A"
"2021","Alvite","BE","15334","6","A"
"2021","Alyousef","BE","15334","6","A"
"2021","Amado","BE","15334","6","A"
"2021","Amalathas","BE","15334","6","A"
"2021","Ambi","BE","15334","6","A"
"2021","Amdija","BE","15334","6","A"
"2021","Amhof","BE","15334","6","A"
"2021","Amorosi","BE","15334","6","A"
"2021","Amponsah","BE","15334","6","A"
"2021","Amstalden","BE","15334","6","A"
"2021","Amza","BE","15334","6","A"
"2021","Anand","BE","15334","6","A"
"2021","Ananther","BE","15334","6","A"
"2021","Ancora","BE","15334","6","A"
"2021","Andelkovic","BE","15334","6","A"
"2021","Andlar","BE","15334","6","A"
"2021","Ando","BE","15334","6","A"
"2021","Andree","BE","15334","6","A"
"2021","Andrijeski","BE","15334","6","A"
"2021","Andu","BE","15334","6","A"
"2021","Angelelli","BE","15334","6","A"
"2021","Angeloni","BE","15334","6","A"
"2021","Angerer","BE","15334","6","A"
"2021","Angéloz","BE","15334","6","A"
"2021","Annan","BE","15334","6","A"
"2021","Anpalagan","BE","15334","6","A"
"2021","Ansorg","BE","15334","6","A"
"2021","Antar","BE","15334","6","A"
"2021","Antioco","BE","15334","6","A"
"2021","Antolovich","BE","15334","6","A"
"2021","Antoniadis","BE","15334","6","A"
"2021","Antonica","BE","15334","6","A"
"2021","Antoniello","BE","15334","6","A"
"2021","Antonov","BE","15334","6","A"
"2021","Antrobus","BE","15334","6","A"
"2021","Aoki","BE","15334","6","A"
"2021","Aouadi","BE","15334","6","A"
"2021","Aouimri","BE","15334","6","A"
"2021","Aracic","BE","15334","6","A"
"2021","Aragao","BE","15334","6","A"
"2021","Arametti","BE","15334","6","A"
"2021","Arasareththinam","BE","15334","6","A"
"2021","Arbanas","BE","15334","6","A"
"2021","Arbi","BE","15334","6","A"
"2021","Ardüser","BE","15334","6","A"
"2021","Areosa","BE","15334","6","A"
"2021","Arifovic","BE","15334","6","A"
"2021","Arikboga","BE","15334","6","A"
"2021","Arnaut","BE","15334","6","A"
"2021","Arnemann","BE","15334","6","A"
"2021","Asaj","BE","15334","6","A"
"2021","Asamoah","BE","15334","6","A"
"2021","Asefa","BE","15334","6","A"
"2021","Ashraf","BE","15334","6","A"
"2021","Aslanli","BE","15334","6","A"
"2021","Asma","BE","15334","6","A"
"2021","Assante","BE","15334","6","A"
"2021","Assbichler","BE","15334","6","A"
"2021","Atanasovska","BE","15334","6","A"
"2021","Atashi","BE","15334","6","A"
"2021","Atay","BE","15334","6","A"
"2021","Atieno","BE","15334","6","A"
"2021","Atlan","BE","15334","6","A"
"2021","Audergon","BE","15334","6","A"
"2021","Aue","BE","15334","6","A"
"2021","Avallone","BE","15334","6","A"
"2021","Avdagi","BE","15334","6","A"
"2021","Avella","BE","15334","6","A"
"2021","Avmedoski","BE","15334","6","A"
"2021","Avmeti","BE","15334","6","A"
"2021","Avramov","BE","15334","6","A"
"2021","Avsar","BE","15334","6","A"
"2021","Ayari","BE","15334","6","A"
"2021","Ayimba","BE","15334","6","A"
"2021","Ayroso","BE","15334","6","A"
"2021","Azzinnari","BE","15334","6","A"
"2021","Bachtler","BE","15334","6","A"
"2021","Badea","BE","15334","6","A"
"2021","Badessi","BE","15334","6","A"
"2021","Badet","BE","15334","6","A"
"2021","Baecher","BE","15334","6","A"
